name,company,address,lat,lng,category,phone,fax,url
特別養護老人ホーム太陽園,社会福祉法人帯広太陽福祉会,帯広市大正町西１線９６－１,42.79866,143.1574,特養,0155-64-5570,0155-64-5161,
特別養護老人ホーム太陽園,社会福祉法人帯広太陽福祉会,北海道帯広市大正町西１線９６－１,42.79866,143.1574,特養,0155-64-5570,0155-64-5161,http://taiyo-fukushi.com/
特別養護老人ホーム 愛仁園,社会福祉法人普仁会,北海道帯広市西17条南28丁目1番地1,42.89778,143.1783,特養,0155-48-3311,0155-47-1406,http://www.fujikai.or.jp
特別養護老人ホームこもれびの里,社会福祉法人きたの愛光会,北海道北見市北光280番地7,43.77951,143.8678,特養,0157-68-1165,0157-26-0500,https://www.kitano-aikoukai.com
特別養護老人ホームこもれびの里せせらぎ,社会福祉法人きたの愛光会,北海道北見市北光280番地10,43.77939,143.8669,特養,0157-68-1165,0157-26-0500,https://www.kitano-aikoukai.com
指定介護老人福祉施設 北寿園,社会福祉法人めぐみ会,北見市川東３５４番地7,43.79766,143.9174,特養,0157-61-3135,0157-66-3588,http://www.k-megumikai.or.jp/newpage1.html
特別養護老人ホームあいせいの杜,社会福祉法人愛和会,北海道北見市相内町97番地1,43.80038,143.7557,特養,0157-66-6888,0157-66-6911,https://www.aiseinomori.com/
特別養護老人ホーム くつろぎ,社会福祉法人治恵会,北見市とん田東町４４４－１,43.79751,143.8793,特養,0157-33-5537,0157-24-7733,http://www.jikei-kutsurogi.org
特別養護老人ホーム くつろぎユニット,社会福祉法人 治恵会,北海道北見市とん田東町３８１番地１６,43.79845,143.879,特養,0157-33-5537,0157-24-7733,http://www.jikei-kutsurogi.org/
特別養護老人ホーム 光の苑,社会福祉法人北海道仕愛会,北海道北見市東陵町１１６番1,43.82651,143.8982,特養,0157-23-4063,0157-33-5363,http://shiaikai.jp/
特別養護老人ホーム光の苑,社会福祉法人北海道仕愛会,北海道北見市東陵町116番1,43.82656,143.8982,特養,0157-23-4063,0157-33-5363,http://shiaikai.jp/
JA北海道厚生連特別養護老人ホームところ,北海道厚生農業協同組合連合会,北見市常呂町字常呂５６１番地２６,44.11746,144.0663,特養,0152-54-2273,0152-54-3133,http://www.dou-kouseiren.com/shisetsu/tokuyo_tokoro/
特別養護老人ホームるべしべ希楽苑,社会福祉法人北陽会,北海道北見市留辺蘂町上町143番地1,43.78837,143.6029,特養,0157-42-2223,0157-42-2438,http://www.hokuyoukai12721.info
特別養護老人ホーム 清光園,社会福祉法人清光園,北海道夕張市南清水沢1丁目55番地1,42.9869,142.0018,特養,0123-59-6213,0123-59-5009,http://www.yubari-seikouen.jp
特別養護老人ホーム こぶし,社会福祉法人クピド・フェア,北海道岩見沢市志文町301番地,43.16477,141.7581,特養,0126-23-1111,0126-23-1327,http://www.cupid.or.jp
特別養護老人ホームいちい荘,社会福祉法人栗沢福祉会,北海道岩見沢市栗沢町最上２２２番地６,43.12002,141.7596,特養,0126-45-4121,0126-45-4120,http://www.ichiisou.jp/
特別養護老人ホーム 新いちい荘,社会福祉法人栗沢福祉会,北海道岩見沢市栗沢町最上222番地6,43.12061,141.7596,特養,0126-45-4121,0126-45-4120,http://www.ichiisou.jp/
特別養護老人ホームぬくもりの郷,社会福祉法人萌佑会,岩見沢市6条西19丁目8番地,43.19324,141.7499,特養,0126-25-5500,0126-25-5577,https://www.iwamizawanouge.com/nukumori-top
特別養護老人ホーム野菊,社会福祉法人緑生会,北海道岩見沢市2条東15丁目2番地2,43.21398,141.7825,特養,0126-25-4165,0126-25-3865,http://www.nogiku.org/
特別養護老人ホーム なないろ館,社会福祉法人網走福祉協会,北海道網走市南６条東３丁目５番地,44.0198,144.2717,特養,0152-67-5516,0152-67-8016,http://www.rainbow-heights.com/
特別養護老人ホーム萌寿園,社会福祉法人萌寿会,北海道留萌市沖見町６丁目１８番地６,43.9252,141.6438,特養,0164-43-2727,0164-43-6885,http://hoju-en.jp/
特別養護老人ホーム 樽前慈生園,社会福祉法人苫小牧慈光会,苫小牧市字樽前２１９番地の１,42.59773,141.4275,特養,0144-67-5601,0144-67-5602,http://www.jikoukai.or.jp
特別養護老人ホーム「彩」,社会福祉法人ふれんど,北海道苫小牧市表町５丁目１１番５号,42.63985,141.5981,特養,0144-31-2313,0144-31-2333,http://www.friend.or.jp/roujin3/t_aya.html
特別養護老人ホームアポロ園,社会福祉法人山手の里,北海道苫小牧市山手町1丁目12番3号,42.64273,141.5793,特養,0144-74-8377,0144-74-8377,http://www.yamatenosato.or.jp/
特別養護老人ホーム沼ノ端はくちょう苑,社会福祉法人沼ノ端はくちょう会,北海道苫小牧市北栄町３丁目１９番２６号,42.6343,141.6054,特養,0144-84-3000,0144-84-1560,http://www.hakuchoukai.jp/
特別養護老人ホーム陽だまりの樹,社会福祉法人 陽樹会,北海道苫小牧市元中野町2丁目3番3号,42.63519,141.6177,特養,0144-33-2818,0144-33-2819,http://hidamarinoki.or.jp/
特別養護老人ホーム緑陽園,社会福祉法人緑陽会,苫小牧市字樽前222番地11,42.59621,141.4315,特養,0144-67-0166,0144-68-8822,http://www.ryokuyoukai.or.jp/
特別養護老人ホーム緑樹園Ⅰ,社会福祉法人緑陽会,苫小牧市松風町２番１７号,42.63865,141.5607,特養,0144-84-7337,0144-84-7331,http://www.ryokuyoukai.or.jp/
特別養護老人ホーム緑樹園Ⅱ,社会福祉法人緑陽会,北海道苫小牧市松風町２番１７号緑樹園Ⅱ,42.63834,141.5593,特養,0144-84-7337,0144-84-7331,http://www.ryokuyoukai.or.jp
特別養護老人ホーム 樽前慈生園,社会福祉法人苫小牧慈光会,北海道苫小牧市美原町3丁目9番1号,42.61138,141.5032,特養,0144-67-5601,0144-67-5602,https://www.tomakomaijikoukai.jp/
特別養護老人ホーム 陽明園,社会福祉法人緑星の里,苫小牧市字植苗５１番１７７,42.72481,141.7197,特養,0144-58-2421,0144-58-2422,http://www.ryokusei.or.jp/
特別養護老人ホーム稚内緑風苑,社会福祉法人緑ヶ丘学園,稚内市声問５丁目４４番１１号,45.39782,141.7605,特養,0162-26-2626,0162-26-8146,http://www.w-midorigaoka.com/ryokufuen_home/
社会福祉法人稚内市社会福祉事業団稚内市特別養護老人ホーム富士見園,社会福祉法人稚内市社会福祉事業団,稚内市富士見５丁目１１７８番地の１,45.41392,141.6368,特養,0162-28-1011,0162-28-1012,http://www.wakkanai-fukusijigyodan.com/
稚内市特別養護老人ホーム富士見園,社会福祉法人稚内市社会福祉事業団,北海道稚内市富士見5丁目1178番地の1,45.41363,141.6367,特養,0162-28-1011,0162-28-1012,http://www.wakkanai-fukusijigyoudan.com/
特別養護老人ホーム 美唄市恵祥園,美唄市,北海道美唄市字峰延原野2645番地１（峰延町公園）,43.25883,141.8143,特養,0126-63-4200,,http://www.city.bibai.hokkaido.jp/
特別養護老人ホーム モエズヴィラ美唄,社会福祉法人萌の風,北海道美唄市東7条南2丁目5番24号,43.32715,141.884,特養,0126-66-6151,0126-62-5611,https://www.moe-kaze.or.jp/service/tokuyou.html
特別養護老人ホーム芦別慈恵園,社会福祉法人芦別慈恵園,芦別市旭町28番地,43.52578,142.1973,特養,0124-22-2566,0124-22-1482,http://www.ashibetsu.or.jp/
特別養護老人ホーム芦別慈恵園,社会福祉法人芦別慈恵園,芦別市旭町28番地,43.52523,142.1986,特養,0124-22-2566,0124-22-1482,http://www.ashibetsu.or.jp/
特別養護老人ホーム日本介護江別,社会福祉法人日本介護事業団,北海道江別市大麻元町154番地12,43.08514,141.4973,特養,011-387-1022,011-802-6165,https://tsushima-group.com/business/agency/
特別養護老人ホームひだまり大麻,社会福祉法人すばる,北海道江別市大麻北町608番地,43.08881,141.4989,特養,011-387-2556,011-387-2611,https://syahuku-subaru.com/
特別養護老人ホームえぞりすの杜,社会福祉法人英寿会,北海道江別市西野幌92番地18,43.07632,141.5409,特養,011-887-6333,011-887-6331,https://www.eijyukai.org/
特別養護老人ホーム誠志苑,社会福祉法人江別昭光福祉会,江別市江別太２２２番地の１０,43.098,141.5767,特養,011-382-6666,011-382-8885,http://ebetsu-syoukou.com/
江別地域複合型ライフケアセンター夢あかり,社会福祉法人北叡会,北海道江別市ゆめみ野東町１番地５,43.10356,141.5641,特養,011-391-2100,011-381-8100,http://hokueikai.or.jp/
指定介護老人福祉施設静苑ホーム,社会福祉法人北海道友愛福祉会,北海道江別市新栄台４６番地の１０,43.10753,141.5125,特養,011-389-4165,011-389-4166,http://www.yuaifukushi.net/
あかびらエルムハイツ,社会福祉法人赤平友愛会,赤平市幌岡町４７番地,43.57662,142.035,特養,0125-32-0500,0125-32-0600,http://www.elm812.com/
特別養護老人ホーム ユニット型あかびらエルムハイツ,社会福祉法人赤平友愛会,北海道赤平市幌岡町47番地,43.57695,142.0358,特養,0125-32-0500,0125-32-0600,http://www.elm812.com
特別養護老人ホーム 赤平愛真ホーム,社会福祉法人赤平友愛会,北海道赤平市豊栄町１丁目7-1,43.56531,142.0361,特養,0125-32-2884,0125-34-2339,http://www.elm812.com
特別養護老人ホーム安養園,社会福祉法人慈愛会,紋別市大山町１丁目５２番１５号,44.34069,143.3397,特養,0158-24-4700,0158-28‐5700,http://www.annyouen777.com/
特別養護老人ホーム士別コスモス苑,社会福祉法人三愛会,士別市東9条2丁目2番地,44.18097,142.4043,特養,0165-22-2280,0165-22-3733,http://www.city.shibetsu.lg.jp/www/contents/1250838870199/index.html
介護老人福祉施設朝日美土里ハイツ,社会福祉法人朝日福祉会,北海道士別市朝日町中央4029番地,44.1165,142.5924,特養,0165-28-2201,0165-28-3453,http://www.asahifukushi.or.jp/
名寄市風連特別養護老人ホームしらかばハイツ,社会福祉法人名寄市社会福祉事業団,北海道名寄市風連町北栄町５１番地１,44.29823,142.4191,特養,01655-3-2971,01655-3-2972,http://www.city.nayoro.lg.jp/
介護老人福祉施設 名寄市特別養護老人ホーム清峰園,社会福祉法人 名寄市社会福祉事業団,北海道名寄市東8条南8丁目117番地,44.34839,142.4769,特養,01654-3-3228,01654-2-0921,http://www.city.nayoro.lg.jp/section/tokurou/prkeql000000urtj.html
三笠市ことぶき荘,社会福祉法人三笠市社会福祉事業団,北海道三笠市清住町112番地5,43.25456,141.9032,特養,01267‐2‐2146,01267‐2‐2797,http://www.mikasa-jigyodan.or.jp
特別養護老人ホームはまなす園,社会福祉法人根室敬愛会,根室市有磯町2丁目19番地2,43.33294,145.5903,特養,0153-22-3711,0153-22-8674,
ユニット型特別養護老人ホームはまなす園,社会福祉法人根室敬愛会,根室市有磯町2丁目21番地,43.33343,145.5904,特養,0153-22-3711,0153-22-8674,http://nemuro-hamanasuen.com/
特別養護老人ホームやまとの里,社会福祉法人千歳福祉会,千歳市大和4丁目2番1号,42.82125,141.6317,特養,0123-23-1228,0123-23-7510,http://yamato-10980.chitose-hukushikai.biz
特別養護老人ホーム暢寿園,社会福祉法人千歳福祉会,北海道千歳市富丘２丁目７番５号,42.84047,141.65,特養,0123-24-7922,0123-24-7923,http://www.chitose-hukushikai.biz/
滝川市特別養護老人ホーム緑寿園,社会福祉法人滝川市社会福祉事業団,北海道滝川市江部乙町東12丁目13番16号,43.62859,141.9444,特養,0125-75-2101,0125-75-5302,http://www.hokkaido-fukushi.jp
滝川市特別養護老人ホーム緑寿園（ユニット型）,社会福祉法人滝川市社会福祉事業団,北海道滝川市江部乙町東12丁目13番16号,43.62878,141.9445,特養,0125-75-2101,0125-75-5302,http://www.hokkaido-fukushi.jp
特別養護老人ホーム福寿園,社会福祉法人砂川福祉会,砂川市三砂町55番地６号,43.49168,141.912,特養,0125-54-1000,0125-52-2170,http://sunagawafukushikai.jp/
社会福祉法人北海道光生舎特別養護老人ホームしらかば荘,社会福祉法人 北海道光生舎,北海道歌志内市字神威280番地,43.51114,142.0248,特養,0125-42-5331,0125-42-5037,http://www.koseisha.or.jp
特別養護老人ホーム永福園,社会福祉法人北海道中央病院,深川市西町1番13号,43.71619,142.0302,特養,0164-22-4401,0164-22-4483,https://mypage.fukanavi.com/eifukuen/
特別養護老人ホーム清祥園,社会福祉法人揺籃会,北海道深川市納内町北3番97号,43.06461,141.3468,特養,0164-24-3911,0164-24-3130,https://yourankai-group.jp
特別養護老人ホーム 北の峯ハイツ,社会福祉法人 富良野あさひ郷,富良野市中御料地２０６７の３,43.31805,142.3638,特養,0167-23-1611,0167-23-1711,http://www.furanoasahigou.or.jp/
特別養護老人ホーム 北の峯ハイツ,社会福祉法人富良野あさひ郷,北海道富良野市東雲町1番1号北の峯ハイツ,43.3479,142.4016,特養,0167-23-1611,0167-23-1711,https://furanoasahigou.or.jp
特別養護老人ホームわかくさ,社会福祉法人友愛会,北海道登別市若草町２丁目１１番地１,42.36897,141.0567,特養,0143-86-0111,0143-86-0170,http://yuuaikai.jp/wakakusa/
特別養護老人ホーム緑風園,社会福祉法人登別千寿会,登別市中登別町２５３番地7,42.47856,141.1632,特養,0143-84-3033,0143-84-3309,http://www.ryokufuu.com/
特別養護老人ホーム恵庭ふくろうの園,社会福祉法人いちはつの会,恵庭市南島松６番地１,42.92036,141.5861,特養,0123-36-1166,0123-36-1198,http://www.midorino.jp/
特別養護老人ホーム恵望園,社会福祉法人恵望会,恵庭市柏木町４２９番地６,42.88532,141.5564,特養,0123-33-2388,0123-33-2397,http://www.keibouen.jp/
特別養護老人ホームおおたきの杜,社会福祉法人幸清会,北海道伊達市大滝区本郷町86番地1,42.66802,141.0767,特養,0142-68-6848,0142-68-6040,http://www.koseikai-wel.or.jp
特別養護老人ホーム喜楽園,社会福祉法人北海道伊達博光会,北海道伊達市向有珠町１６０番地７,42.5087,140.7846,特養,0142-38-3001,0142-38-3002,http://www.kirakuen.com
特別養護老人ホームひまわり,社会福祉法人陵雲厚生会,北海道伊達市松ヶ枝町154番地30,42.47748,140.8846,特養,0142-21-2711,0142-21-2714,http://www.ryounkouseikai.jp/
特別養護老人ホームなごみの里,社会福祉法人陵雲厚生会,北海道伊達市松ヶ枝町84番地１,42.47477,140.8862,特養,0142-21-7532,0142-22-7550,http://www.ryounkouseikai.jp/
北広島市高齢者総合ケアセンター 特別養護老人ホーム 聖芳園,社会福祉法人 札幌厚生会,北海道北広島市西の里３４７番地４,43.01206,141.5159,特養,011-375-3126,011-375-3496,https://www.seihoen.or.jp/
